"fqdn","ip","asn","ip_prefix","owner","cc"
"ameli-dossier-cartevitale.fr","176.65.134.27","NA","NA","NA","DE"
"ameli-renouvellement-santes.fr","176.65.134.27","NA","NA","NA","DE"
"information-prime.fr","45.61.138.130","399629","45.61.138.0/24","BLNWX, US","US"
"informations-prime.fr","45.61.138.130","399629","45.61.138.0/24","BLNWX, US","US"
"infos-service-relay.fr","","","","",""
"manage-prime.fr","45.61.138.130","399629","45.61.138.0/24","BLNWX, US","US"
"management-prime.fr","45.61.138.130","399629","45.61.138.0/24","BLNWX, US","US"
"pharmacieaurelien-saintraphael.fr","104.21.53.45","13335","104.21.48.0/20","CLOUDFLARENET, US","US"
"pharmaciedelaplace-les-andelys.fr","172.67.217.76","13335","172.67.208.0/20","CLOUDFLARENET, US","US"
"pharmaciedelaposte-belfort.fr","","","","",""
"pharmaciedevezenobres.fr","","","","",""
"pharmaciekiehl-meyer-valdemoder.fr","104.21.48.1","13335","104.21.48.0/20","CLOUDFLARENET, US","US"
"pharmaciesaintmichel-strasbourg.fr","","","","",""
"pharmacieuhlmann-vesoul.fr","","","","",""
"prime-information.fr","45.61.138.130","399629","45.61.138.0/24","BLNWX, US","US"
"prime-informations.fr","45.61.138.130","399629","45.61.138.0/24","BLNWX, US","US"
"prime-manage.fr","45.61.138.130","399629","45.61.138.0/24","BLNWX, US","US"
"prime-management.fr","45.61.138.130","399629","45.61.138.0/24","BLNWX, US","US"
"prime-reglages.fr","45.61.138.130","399629","45.61.138.0/24","BLNWX, US","US"
"reglages-prime.fr","45.61.138.130","399629","45.61.138.0/24","BLNWX, US","US"
