"fqdn","ip","asn","ip_prefix","owner","cc"
"achatsecure-lbc.fr","217.160.0.12","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"adidasterrex.fr","172.67.194.48","13335","172.67.192.0/20","CLOUDFLARENET, US","US"
"ameli-regularisation.fr","23.227.38.36","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"ameli-regularisations.fr","45.88.90.39","203168","45.88.90.0/24","UNKNOW, BE","BG"
"appleconnect.fr","172.67.132.27","13335","172.67.128.0/20","CLOUDFLARENET, US","US"
"bapefranceshops.fr","196.196.38.195","58065","196.196.38.0/24","PACKETEXCHANGE, GB","SC"
"cartes-regularisation.fr","45.88.90.39","203168","45.88.90.0/24","UNKNOW, BE","BG"
"chaussuresarasoldes.fr","172.64.80.1","13335","172.64.80.0/20","CLOUDFLARENET, US","US"
"chaussuresupraparis.fr","165.231.223.50","58065","165.231.223.0/24","PACKETEXCHANGE, GB","SC"
"cnilfrance.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"comptevitale.fr","212.132.97.205","8560","212.132.96.0/19","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"filafrancesshop.fr","165.231.4.78","57858","165.231.4.0/24","AS57858, SC","SC"
"francejeuxolympiques.fr","217.160.0.57","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"golasitesofficiel.fr","196.196.12.180","63119","196.196.12.0/24","AS-63119, SC","SC"
"hokaoneoneoutlet.fr","196.196.205.209","58065","196.196.205.0/24","PACKETEXCHANGE, GB","SC"
"lowafrancestore.fr","196.196.38.233","58065","196.196.38.0/24","PACKETEXCHANGE, GB","SC"
"maillotmundo.fr","23.227.38.36","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"msoffice.pm","","","","",""
"netflix-suspendu.fr","45.88.90.39","203168","45.88.90.0/24","UNKNOW, BE","BG"
"pitsviperfrance.fr","165.231.4.113","57858","165.231.4.0/24","AS57858, SC","SC"
"regattafrance.fr","","","","",""
"regularisationenligne.fr","185.135.132.106","210403","185.135.132.0/24","LWS, FR","FR"
"retrait-colis.fr","","","","",""
"rockportfr.fr","104.160.5.167","46805","104.160.5.0/24","AS-46805, SC","SC"
"secure-disneyplus.fr","20.93.22.98","8075","20.64.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"sms-assure-en-ligne.fr","194.110.247.169","200019","194.110.247.0/24","ALEXHOST, MD","RU"
"stoneislandshop.fr","","","","",""
"swimsfrance.fr","172.67.209.86","13335","172.67.208.0/20","CLOUDFLARENET, US","US"
"tickettunes.fr","217.160.0.100","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"votre-compte-ameli.fr","45.88.90.39","203168","45.88.90.0/24","UNKNOW, BE","BG"
"xn--socitaireducreditagricole-eic.fr","51.91.236.255","16276","51.91.0.0/16","OVH, FR","FR"
