"fqdn","ip","asn","ip_prefix","owner","cc"
"billetteriejulofficiel.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"etape-nickel.fr","46.30.215.33","51468","46.30.208.0/21","ONECOM, DK","DK"
"fr-maptrotter.fr","217.160.0.84","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"groupestellantis.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"lemespaceclent.fr","62.4.16.153","12876","62.4.0.0/19","Online SAS, FR","FR"
"maintiencarte.fr","62.4.16.153","12876","62.4.0.0/19","Online SAS, FR","FR"
"my-nickel.fr","46.30.215.9","51468","46.30.208.0/21","ONECOM, DK","DK"
"secure-renouvellement.fr","217.160.0.130","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"sms-renouvellement-sante-en-ligne.fr","194.110.247.169","200019","194.110.247.0/24","ALEXHOST, MD","RU"
"sncfcompta.fr","217.160.0.25","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"tonbonheurcheznous.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
