"fqdn","ip","asn","ip_prefix","owner","cc"
"ameli-polesante.fr","45.139.104.97","399979","45.139.104.0/24","AS-493NETWORKING, US","BG"
"ass-maladie.fr","","","","",""
"assurance-soin.fr","","","","",""
"carte-vitale-assurance-maladie.fr","31.207.39.20","210403","31.207.39.0/24","LWS, FR","FR"
"castorefrance.fr","196.196.155.51","58065","196.196.155.0/24","PACKETEXCHANGE, GB","SC"
"cialispascher.fr","3.33.130.190","16509","3.33.128.0/20","AMAZON-02, US","US"
"contact-paris2024.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"dossier-vitale.fr","20.117.224.127","8075","20.64.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"epace-renouvellement-enligne.fr","217.160.0.233","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"espace-renouvellement-assure-enligne.fr","217.160.0.150","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"espace-renouvellement-assure.fr","46.30.215.127","51468","46.30.208.0/21","ONECOM, DK","DK"
"espace-sante-amelie.fr","213.232.235.202","200019","213.232.235.0/24","ALEXHOST, MD","RU"
"gestion-vitale.fr","20.117.224.127","8075","20.64.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"lbc-offres-189987783553.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"macarte-vitale.fr","","","","",""
"minellparis.fr","104.18.10.40","13335","104.18.0.0/20","CLOUDFLARENET, US","US"
"mon-infos-renouvellement.fr","91.208.197.238","200019","91.208.197.0/24","ALEXHOST, MD","MD"
"renouvellement-mes-assure-enligne.fr","176.123.1.166","200019","176.123.1.0/24","ALEXHOST, MD","MD"
"renouvellementcartevitale.fr","","","","",""
"sms-suivis-colis.fr","213.232.235.202","200019","213.232.235.0/24","ALEXHOST, MD","RU"
"xn--sant-renouvelle-enb.fr","45.86.86.207","200019","45.86.86.0/24","ALEXHOST, MD","RU"
"xn--vos-rclamations-colis-f5b.fr","46.30.215.72","51468","46.30.208.0/21","ONECOM, DK","DK"
