"fqdn","ip","asn","ip_prefix","owner","cc"
"amelivousrembourse.fr","38.242.150.123","51167","38.242.144.0/21","CONTABO, DE","US"
"annonces-offres-lbc8798789678267298.fr","213.158.79.5","34762","213.158.78.0/23","COMBELL-AS, BE","IT"
"asics-store.fr","","","","",""
"carharttoutletsfrance.fr","196.196.197.215","41564","196.196.197.0/24","AS41564, GB","SC"
"interpol-france.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"ionoscorp.fr","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"maredirectioncolis.fr","213.209.150.178","214943","213.209.150.0/24","RAILNET, US","DE"
"mycarpplay.fr","23.227.38.32","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"pharmaciedelautanlafayette.fr","","","","",""
"pharmaciedeslaitieres-vincennes.fr","104.21.24.203","13335","104.21.16.0/20","CLOUDFLARENET, US","US"
"pharmacieduboisclair.fr","91.223.71.46","197337","91.223.71.0/24","SILVERTECH, FR","FR"
"pharmaciesainteanne-la-motte-servolex.fr","","","","",""
"saclongchamp–pascher.fr","","","","",""
"serviceorange.fr","76.223.105.230","16509","76.223.96.0/20","AMAZON-02, US","US"
"sms-ameli-enligne.fr","91.229.239.205","200019","91.229.239.0/24","ALEXHOST, MD","RU"
"stradivariusfr.fr","172.67.173.182","13335","172.67.160.0/20","CLOUDFLARENET, US","US"
"trackpass.fr","76.223.105.230","16509","76.223.96.0/20","AMAZON-02, US","US"
"www-youtube.fr","217.160.0.247","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"xn--banque-crdit-agricole-j5b.fr","217.160.0.123","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
