"fqdn","ip","asn","ip_prefix","owner","cc"
"aide-renouvellement.fr","85.215.241.87","8560","85.215.128.0/17","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"amandespanel.fr","85.215.145.142","8560","85.215.128.0/17","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"assr-formulaire.fr","45.139.104.81","399979","45.139.104.0/24","AS-493NETWORKING, US","BG"
"chronopost-livraison.fr","176.123.0.55","200019","176.123.0.0/24","ALEXHOST, MD","MD"
"cybertek-labege.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"details-renouvelement.fr","190.123.45.10","52284","190.123.45.0/24","Panamaserver.com, PA","PA"
"gestion-amende.fr","","","","",""
"info-sms-particulier.fr","194.110.247.50","200019","194.110.247.0/24","ALEXHOST, MD","RU"
"infoweb-secupass-sg-assurances.fr","91.92.244.27","394711","91.92.244.0/24","LIMENET, US","BG"
"jardilande-store.fr","23.227.38.73","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"labege-cybertek.fr","91.234.194.199","210403","91.234.194.0/23","LWS, FR","FR"
"livraison-fedex.fr","193.203.239.68","210403","193.203.239.0/24","LWS, FR","FR"
"ma-contravention-antai.fr","","","","",""
"mon-amende.fr","","","","",""
"servicefoncia.fr","","","","",""
