"fqdn","ip","asn","ip_prefix","owner","cc"
"afer-et-moi.fr","104.247.81.54","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
"aferetmoi.fr","104.247.82.54","206834","104.247.82.0/23","TEAMINTERNET-CA-AS, DE","CA"
"assu-maladie.fr","51.75.22.51","16276","51.75.0.0/16","OVH, FR","FR"
"biosites.fr","104.247.82.52","206834","104.247.82.0/23","TEAMINTERNET-CA-AS, DE","CA"
"cartes-vitale.fr","193.143.1.54","198953","193.143.1.0/24","PROTON66, RU","RU"
"chambre-dhotes.fr","104.247.82.54","206834","104.247.82.0/23","TEAMINTERNET-CA-AS, DE","CA"
"coccinellesacfrance.fr","196.196.38.225","58065","196.196.38.0/24","PACKETEXCHANGE, GB","SC"
"electrodepot-groupe.fr","","","","",""
"elevecodesrousseau.fr","104.247.82.51","206834","104.247.82.0/23","TEAMINTERNET-CA-AS, DE","CA"
"ent-marne.fr","104.247.82.51","206834","104.247.82.0/23","TEAMINTERNET-CA-AS, DE","CA"
"ere-axa.fr","104.247.82.50","206834","104.247.82.0/23","TEAMINTERNET-CA-AS, DE","CA"
"espace-client-orange.fr","164.90.184.197","14061","164.90.176.0/20","DIGITALOCEAN-ASN, US","US"
"fr-client.fr","35.207.121.33","15169","35.207.64.0/18","GOOGLE, US","US"
"haut-de-seine.fr","104.247.82.53","206834","104.247.82.0/23","TEAMINTERNET-CA-AS, DE","CA"
"iadimmobilier.fr","104.247.81.50","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
"id-bon-coin.fr","193.203.239.79","210403","193.203.239.0/24","LWS, FR","FR"
"info-sms-sante-renouvellement.fr","193.143.1.86","198953","193.143.1.0/24","PROTON66, RU","RU"
"keenchaussure.fr","165.231.65.146","48950","165.231.65.0/24","GLOBALCOLOCATION, GB","SC"
"labosudresultats.fr","104.247.82.54","206834","104.247.82.0/23","TEAMINTERNET-CA-AS, DE","CA"
"lasaur.fr","104.247.82.53","206834","104.247.82.0/23","TEAMINTERNET-CA-AS, DE","CA"
"lassemblee-nationale.fr","77.55.179.250","15967","77.55.179.0/24","NETARTGROUP, PL","PL"
"lassembleenationale.fr","193.203.239.79","210403","193.203.239.0/24","LWS, FR","FR"
"loakechaussure.fr","172.67.186.224","13335","172.67.176.0/20","CLOUDFLARENET, US","US"
"m-bricolage.fr","104.247.82.50","206834","104.247.82.0/23","TEAMINTERNET-CA-AS, DE","CA"
"megen.fr","104.247.81.54","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
"mesdemarches-rouvroy62.fr","104.247.81.52","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
"mesdemarches-simplifiees.fr","104.247.82.51","206834","104.247.82.0/23","TEAMINTERNET-CA-AS, DE","CA"
"rihoas.fr","104.247.81.51","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
"scribbens.fr","104.247.81.54","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
"session-choruspro.fr","104.21.86.61","13335","104.21.80.0/20","CLOUDFLARENET, US","US"
"telegram.wf","172.67.215.22","13335","172.67.208.0/20","CLOUDFLARENET, US","US"
"teleserviceseducation.fr","104.247.82.50","206834","104.247.82.0/23","TEAMINTERNET-CA-AS, DE","CA"
"triliad-free.fr","78.138.58.31","210403","78.138.58.0/24","LWS, FR","FR"
"valophishabitat.fr","104.247.82.51","206834","104.247.82.0/23","TEAMINTERNET-CA-AS, DE","CA"
"web-aide-vitale.fr","85.215.241.87","8560","85.215.128.0/17","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"web-service-vitale.fr","85.215.241.87","8560","85.215.128.0/17","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"xn--cibtp-mditerrane-hqbi.fr","104.247.82.52","206834","104.247.82.0/23","TEAMINTERNET-CA-AS, DE","CA"
"xn--francecomptence-knb.fr","104.247.81.52","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
"xn--mesdonnes-h4a.fr","104.247.82.51","206834","104.247.82.0/23","TEAMINTERNET-CA-AS, DE","CA"
"xn--monstagede3me-6gb.fr","104.247.81.51","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
"xn--norade-dva.fr","104.247.82.53","206834","104.247.82.0/23","TEAMINTERNET-CA-AS, DE","CA"
"xn--ocan-imagerie-chb.fr","104.247.81.50","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
"xn--rendez-vous-prfecture-o5b.fr","104.247.81.51","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
"xn--unicit-gva.fr","104.247.82.50","206834","104.247.82.0/23","TEAMINTERNET-CA-AS, DE","CA"
"xn--uniscit-hya.fr","104.247.81.52","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
"yonnerepublicaine.fr","104.247.81.53","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
