"fqdn","ip","asn","ip_prefix","owner","cc"
"antai-contraventions.fr","91.216.107.49","210403","91.216.107.0/24","LWS, FR","FR"
"assurance-maladie-renouvellement.fr","212.132.104.44","8560","212.132.96.0/19","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"corteizfr.fr","196.198.12.251","41564","196.198.12.0/24","AS41564, GB","SC"
"creditsdunord.fr","0.0.0.0","NA","NA","NA",""
"demoniachaussure.fr","196.242.179.43","58065","196.242.179.0/24","PACKETEXCHANGE, GB","SC"
"esantegouv.fr","109.234.166.175","50474","109.234.164.0/22","O2SWITCH, FR","FR"
"espace-renouvellement-assure.fr","","","","",""
"espacepart-impotsgouv.fr","31.207.36.126","210403","31.207.32.0/21","LWS, FR","FR"
"goldengoose-store.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"guessenfrance.fr","","","","",""
"huntersbootparis.fr","196.196.38.231","58065","196.196.38.0/24","PACKETEXCHANGE, GB","SC"
"ma-carte-vitale.fr","212.132.116.88","8560","212.132.96.0/19","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"monrenouvellement-vitale.fr","45.88.90.39","203168","45.88.90.0/24","AS-CONSTANTMOULIN, BE","BG"
"newsneakers.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"pay-pal-acc.fr","217.160.0.224","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"places-jul.fr","217.160.0.208","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"site-espace-renouvellement.fr","194.110.247.147","200019","194.110.247.0/24","ALEXHOST, MD","RU"
"sms-renouvellement-assure-en-ligne.fr","194.110.247.169","200019","194.110.247.0/24","ALEXHOST, MD","RU"
"support-account-netflix.fr","45.139.104.81","399979","45.139.104.0/24","AS-493NETWORKING, US","BG"
"urssaf-cesu.fr","217.160.0.84","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
