"fqdn","ip","asn","ip_prefix","owner","cc"
"antlignemaj.fr","87.121.87.39","215862","87.121.87.0/24","SOUZA-AS, BR","BG"
"chi-creteil.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"chronopost-livraison.fr","213.226.123.154","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"chronopost-malivraisoncolis.fr","213.226.123.154","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"gouv-antaie.fr","","","","",""
"haglofsfrance.fr","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"kurtgeigerlondonsac.fr","","","","",""
"malivraison-colis-chonopost.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"mon-renouvellement-sante.fr","213.226.123.154","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"monsuivi-chrono.fr","","","","",""
"nike-airmax.fr","","","","",""
"nike-roshe-run.fr","","","","",""
"nikeair-force.fr","","","","",""
"paiement-mycanal.fr","20.26.125.189","8075","20.0.0.0/11","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"renouvellement-assurancemaladie.fr","213.226.123.154","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"sms-suivichrono.fr","","","","",""
"stationnement-antal.fr","34.163.19.189","396982","34.163.0.0/18","GOOGLE-CLOUD-PLATFORM, US","US"
"suivi-mon-colissimo.fr","185.241.208.229","210558","185.241.208.0/24","SERVICES-1337-GMBH 1337-SERVICES-GMBH-NETWORK, DE","NL"
"thenewbalance.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"verif-amende.fr","91.195.240.94","47846","91.195.240.0/23","SEDO-AS, DE","DE"
"xn--verification-sant-rtb.fr","45.155.168.43","62000","45.155.168.0/24","NETRIX-AS SERVERD AS62000, FR","FR"
