"fqdn","ip","asn","ip_prefix","owner","cc"
"ameli-macarte.fr","","","","",""
"ameli-sante-2023.fr","213.226.123.102","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"ameli-sante-vital.fr","","","","",""
"ameli-u.fr","188.227.87.8","208951","188.227.87.0/24","AS-ITGLOBALCOM ITGLOBAL.COM, NL","NL"
"ask-chronopost.fr","80.76.51.231","211252","80.76.51.0/24","AS_DELIS, US","BG"
"ass-vitale-sms.fr","18.170.225.214","16509","18.168.0.0/14","AMAZON-02, US","US"
"bouygues-entreprises.fr","","","","",""
"bouyguesentreprises.fr","","","","",""
"ca-briepicarie.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"cdis31.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"certifcritairgouv.fr","5.8.11.90","34665","5.8.10.0/23","PINDC-AS, RU","RU"
"certificat-vignettecritairgouv.fr","5.8.11.90","34665","5.8.10.0/23","PINDC-AS, RU","RU"
"chrono-postsuivis.fr","45.148.116.34","203790","45.148.116.0/24","UP-NETWORK, FR","CH"
"chronopost-login-france.fr","89.23.103.21","207713","89.23.103.0/24","GIR-AS, RU","RU"
"chronopost-procedure-suivi.fr","213.226.123.102","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"chronopost-redirect.fr","37.44.238.67","34534","37.44.238.0/24","BULLIONET, FR","FR"
"chronopost-retrait.fr","54.36.99.101","16276","54.36.0.0/16","OVH, FR","FR"
"chronopostt-service.fr","","","","",""
"chronotepost.fr","","","","",""
"clientnickel.fr","185.98.131.40","210403","185.98.131.0/24","LWS, FR","FR"
"clients-societegenerale.fr","51.38.176.217","16276","51.38.0.0/16","OVH, FR","FR"
"colissim0.fr","80.76.51.231","211252","80.76.51.0/24","AS_DELIS, US","BG"
"connectlon.pm","","","","",""
"cpamrenouvellementgouv.fr","","","","",""
"dlsney.fr","62.4.16.188","12876","62.4.0.0/19","Online SAS, FR","FR"
"edbysfr.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"espaceclients-gestionligne-sfr.fr","192.162.68.108","210403","192.162.68.0/22","LWS, FR","FR"
"espaceclients-sfr-gestionforfait.fr","192.162.68.108","210403","192.162.68.0/22","LWS, FR","FR"
"feuvert-sas.fr","2.57.90.16","47583","2.57.90.0/24","AS-HOSTINGER, CY","CY"
"infos-netflix.fr","162.19.76.166","16276","162.19.0.0/17","OVH, FR","FR"
"infosms-chrono.fr","194.87.217.137","208226","194.87.217.0/24","OUIHEBERG, FR","CZ"
"itel-mobile.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"ledigaro.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"leepoint.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"leqsuipe.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"lieberation.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"m-blablacar.fr","104.21.58.80","13335","104.21.48.0/20","CLOUDFLARENET, US","US"
"modification-suivi-livraison.fr","185.225.69.136","30836","185.225.68.0/22","NET23-AS, HU","HU"
"mon-chronopost-client-suivi.fr","137.74.232.253","16276","137.74.0.0/16","OVH, FR","FR"
"monespacesanteameli.fr","","","","",""
"myaccount-particuliers.fr","62.210.130.204","12876","62.210.0.0/16","Online SAS, FR","FR"
"mychronopost.fr","54.38.243.76","16276","54.38.0.0/16","OVH, FR","FR"
"niketn-pascher.fr","191.96.63.79","47583","191.96.63.0/24","AS-HOSTINGER, CY","AE"
"nordcredit.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"renouvelemment-sante.fr","","","","",""
"renouvelermacartevitale.fr","62.210.130.222","12876","62.210.0.0/16","Online SAS, FR","FR"
"renouvellement-ameli.fr","193.203.239.80","210403","193.203.239.0/24","LWS, FR","FR"
"santes-renouvellements.fr","89.23.103.21","207713","89.23.103.0/24","GIR-AS, RU","RU"
"secure2chronopost.fr","213.226.123.102","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"sfr-secure.fr","161.97.168.63","51167","161.97.160.0/20","CONTABO, DE","DE"
"sfr-service-support.fr","","","","",""
"suivi-servicechrono.fr","193.70.21.62","16276","193.70.0.0/17","OVH, FR","FR"
"themoviedb.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"univ6lorraine.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"verif-chronopost.fr","","","","",""
"vitale-experation.fr","89.23.103.21","207713","89.23.103.0/24","GIR-AS, RU","RU"
